tiempo,To,hr,ws,wd,Id,Ib,alpha,Ti,CR:AFN Zone Infiltration Air Change Rate [ach](Hourly)
2019-05-03 00:10:00,23.0,48.0,1.8,339.0,0.0,0.0,-55.20354550831093,26.80253349924757,
2019-05-03 00:20:00,23.0,48.0,1.3,348.0,0.0,0.0,-55.533073755764676,26.65933483860266,
2019-05-03 00:30:00,22.8,48.0,1.8,21.0,0.0,0.0,-55.68881557715605,26.554170266803236,
2019-05-03 00:40:00,22.7,48.0,1.5,26.0,0.0,0.0,-55.668403714443826,26.532405058046237,
2019-05-03 00:50:00,22.6,49.0,1.8,348.0,0.0,0.0,-55.47215084786347,26.463477570969864,
2019-05-03 01:00:00,22.5,48.0,2.5,320.0,0.0,0.0,-55.10302610924516,26.34526730783632,0.20567331661215768
2019-05-03 01:10:00,22.4,49.0,0.7,30.0,0.0,0.0,-54.56643653306778,26.363131331585606,
2019-05-03 01:20:00,22.3,49.0,1.2,33.0,0.0,0.0,-53.869849688923956,26.32647018088636,
2019-05-03 01:30:00,22.4,48.0,0.8,19.0,0.0,0.0,-53.022315616695614,26.271035280506602,
2019-05-03 01:40:00,22.5,48.0,1.4,6.0,0.0,0.0,-52.03395295115115,26.19368900656526,
2019-05-03 01:50:00,22.3,49.0,1.3,17.0,0.0,0.0,-50.91545677181889,26.149131223988014,
2019-05-03 02:00:00,22.1,50.0,1.2,9.0,0.0,0.0,-49.67766939234839,26.07925286357273,0.0846341541697284
2019-05-03 02:10:00,22.0,49.0,1.2,4.0,0.0,0.0,-48.33123631314255,25.998095861289638,
2019-05-03 02:20:00,22.0,49.0,1.8,342.0,0.0,0.0,-46.886352853461275,25.906028681822466,
2019-05-03 02:30:00,21.9,49.0,1.1,27.0,0.0,0.0,-45.35259509815423,25.895060554072533,
2019-05-03 02:40:00,21.9,50.0,2.1,348.0,0.0,0.0,-43.73882211595958,25.803445461880195,
2019-05-03 02:50:00,21.7,50.0,1.6,344.0,0.0,0.0,-42.05313399247233,25.756935305049282,
2019-05-03 03:00:00,21.7,50.0,2.3,341.0,0.0,0.0,-40.3028706695851,25.639429084694658,0.19049808748216887
2019-05-03 03:10:00,21.8,50.0,2.5,341.0,0.0,0.0,-38.494638587191965,25.5490348397656,
2019-05-03 03:20:00,21.5,50.0,2.2,340.0,0.0,0.0,-36.63435471263765,25.51277963284604,
2019-05-03 03:30:00,21.4,50.0,2.6,342.0,0.0,0.0,-34.727300116026676,25.44652488614953,
2019-05-03 03:40:00,21.1,49.0,2.4,334.0,0.0,0.0,-32.77817749679351,25.373467582540048,
2019-05-03 03:50:00,21.2,49.0,2.9,332.0,0.0,0.0,-30.791168877922892,25.295198053877996,
2019-05-03 04:00:00,21.0,50.0,2.7,330.0,0.0,0.0,-28.769991061326515,25.237018388712922,0.34709735540183734
2019-05-03 04:10:00,20.8,51.0,3.0,337.0,0.0,0.0,-26.71794743759099,25.14001509829731,
2019-05-03 04:20:00,20.9,51.0,2.1,340.0,0.0,0.0,-24.63797543978103,25.126430754760428,
2019-05-03 04:30:00,20.8,51.0,2.5,330.0,0.0,0.0,-22.532689396682557,25.064946763210354,
2019-05-03 04:40:00,21.1,51.0,2.2,323.0,0.0,0.0,-20.404418838060717,25.01927720648387,
2019-05-03 04:50:00,20.8,51.0,1.6,319.0,0.0,0.0,-18.255242482777735,25.004204574874485,
2019-05-03 05:00:00,20.8,53.0,1.6,333.0,0.0,0.0,-16.087018237565655,24.967911895318913,0.27059259135947095
2019-05-03 05:10:00,20.1,53.0,2.0,342.0,0.0,0.0,-13.901409577344062,24.857946101596394,
2019-05-03 05:20:00,20.1,55.0,2.4,344.0,0.0,0.0,-11.699908686696727,24.764584414749397,
2019-05-03 05:30:00,19.5,56.0,2.7,344.0,0.0,0.0,-9.483856729959069,24.63804122283731,
2019-05-03 05:40:00,19.6,56.0,2.2,350.0,0.0,0.0,-7.254461593415862,24.508706936825547,
2019-05-03 05:50:00,19.5,56.0,2.0,354.0,0.0,0.0,-5.012813413359114,24.45437712610722,
2019-05-03 06:00:00,19.6,56.0,2.1,354.0,0.0,0.0,-2.7598981720358413,24.428076182364283,0.29358664433004783
2019-05-03 06:10:00,19.9,55.0,2.1,350.0,0.0,0.0,-0.4966096121799299,24.413462431650697,
2019-05-03 06:20:00,19.6,57.0,0.9,0.0,1.824,194.5308,1.7762403087636351,24.495046906373297,
2019-05-03 06:30:00,19.4,56.0,1.3,6.0,9.63,57.133,4.057912230723364,24.490258112588787,
2019-05-03 06:40:00,19.5,57.0,1.3,336.0,20.3,88.0465,6.347731299714679,24.45476470859783,
2019-05-03 06:50:00,19.8,54.0,1.7,353.0,31.65,117.4624,8.645080024967188,24.42099522194224,
2019-05-03 07:00:00,20.1,56.0,2.5,344.0,43.26,165.8331,10.949391954935491,24.40835383306191,0.17861347437928046
2019-05-03 07:10:00,20.1,54.0,2.6,342.0,54.53,203.95,13.260146058717515,24.401626534856952,
2019-05-03 07:20:00,20.7,53.0,1.9,351.0,65.97,242.21599999999998,15.576861712996545,24.48411524339609,
2019-05-03 07:30:00,21.2,51.0,0.8,339.0,77.64,290.4742,17.899094205912032,24.655629079124022,
2019-05-03 07:40:00,22.0,49.0,0.1,2.0,88.2,320.8163,20.226430678369415,24.752649792395548,
2019-05-03 07:50:00,22.9,45.0,1.1,122.0,98.1,358.2074,22.558486430287203,24.877992466849022,
2019-05-03 08:00:00,24.3,45.0,1.2,146.0,106.6,397.4757,24.894901524127437,25.0026550774929,0.16169458866029365
2019-05-03 08:10:00,24.3,44.0,1.0,160.0,114.5,430.5085,27.235337620636074,25.136554937694637,
2019-05-03 08:20:00,24.4,44.0,1.4,152.0,122.5,471.4503,29.579474981748017,25.242014083378553,
2019-05-03 08:30:00,24.7,43.0,1.0,204.0,129.4,499.81800000000004,31.927009572584886,25.331197658676967,
2019-05-03 08:40:00,25.1,43.0,1.2,155.0,136.0,525.6064,34.27765018757681,25.414388440682906,
2019-05-03 08:50:00,25.4,41.0,1.7,169.0,143.7,543.7322,36.6311155136809,25.49612745910291,
2019-05-03 09:00:00,25.9,40.0,1.2,137.0,152.0,563.5002,38.98713102443849,25.554858611433502,0.14730731568364094
2019-05-03 09:10:00,26.2,40.0,1.4,174.0,157.8,579.8143,41.345425569063394,25.659224334733192,
2019-05-03 09:20:00,26.3,40.0,0.7,224.0,158.5,600.2183,43.70572747592392,25.77566734045865,
2019-05-03 09:30:00,26.4,40.0,2.7,194.0,165.0,626.143,46.06775992173746,25.89373902306884,
2019-05-03 09:40:00,26.4,41.0,3.3,198.0,168.6,652.0311,48.431235213619054,25.95663774442214,
2019-05-03 09:50:00,25.9,40.0,1.9,185.0,173.9,670.311,50.7958474693295,26.03407181008603,
2019-05-03 10:00:00,26.2,38.0,1.6,192.0,174.4,667.6301,53.16126292508732,26.153547555069647,0.2648439943266108
2019-05-03 10:10:00,26.9,39.0,2.6,205.0,176.0,708.4256,55.527106686173354,26.27390412538096,
2019-05-03 10:20:00,27.2,37.0,2.5,201.0,178.3,721.5822,57.89294404803401,26.44311126905232,
2019-05-03 10:30:00,27.3,37.0,1.0,232.0,179.2,733.435,60.25825333997626,26.54950242472921,
2019-05-03 10:40:00,27.4,35.0,2.1,200.0,180.5,743.8314,62.62238516454414,26.699586895316788,
2019-05-03 10:50:00,27.6,36.0,2.3,137.0,181.8,758.3563,64.9844990850847,26.87706640524273,
2019-05-03 11:00:00,28.5,35.0,3.1,215.0,184.5,765.5967,67.34346147641378,27.08970343103753,0.3069317072125843
2019-05-03 11:10:00,28.0,33.0,2.1,185.0,187.7,773.3596,69.69767342382026,27.15377328454637,
2019-05-03 11:20:00,29.1,34.0,1.0,255.0,191.3,770.2245,72.0447657442439,27.29888670379593,
2019-05-03 11:30:00,29.2,31.0,3.1,152.0,194.3,772.2268,74.38102499276702,27.512089925412436,
2019-05-03 11:40:00,29.9,30.0,1.5,177.0,199.7,774.0702,76.70023108529976,27.62855373638997,
2019-05-03 11:50:00,30.5,29.0,1.9,126.0,202.6,773.6448,78.99107991038754,27.813612715479092,
2019-05-03 12:00:00,31.4,29.0,1.6,172.0,204.0,777.0898,81.23078016918313,27.989807437139238,0.2255185268397556
2019-05-03 12:10:00,30.8,30.0,2.7,178.0,205.0,772.1732,83.36675170945145,28.114563260290694,
2019-05-03 12:20:00,30.6,29.0,2.4,110.0,208.6,776.0609,85.25614947926469,28.22169973405272,
2019-05-03 12:30:00,30.8,29.0,1.1,124.0,212.7,770.7577,86.47647934514133,28.29685660139988,
2019-05-03 12:40:00,30.9,27.0,2.8,93.0,215.7,770.9111,86.29393771169903,28.409502382261895,
2019-05-03 12:50:00,31.5,27.0,1.6,81.0,220.6,754.436,84.85578008934786,28.522734778996377,
2019-05-03 13:00:00,31.8,27.0,1.5,144.0,223.7,760.1459,82.88681600035305,28.675884556167773,0.1793411829928132
2019-05-03 13:10:00,32.0,28.0,1.8,83.0,229.7,753.1528,80.71915720048646,28.818836604738358,
2019-05-03 13:20:00,31.8,28.0,2.3,135.0,235.4,752.7978,78.46453195042449,28.903248529036173,
2019-05-03 13:30:00,31.6,27.0,2.3,86.0,243.3,750.4604,76.16567941485133,28.96626968318654,
2019-05-03 13:40:00,32.8,26.0,2.7,105.0,264.8,746.6853,73.84177129848152,29.13703320689984,
2019-05-03 13:50:00,33.5,26.0,1.8,280.0,313.1,615.6977,71.50257139721538,29.260634262666677,
2019-05-03 14:00:00,31.8,27.0,1.0,191.0,301.6,149.0546,69.15356378304979,29.191416580912037,0.1535099471893829
2019-05-03 14:10:00,32.4,26.0,1.1,175.0,330.0,332.70099999999996,66.79807696197999,29.271752820837804,
2019-05-03 14:20:00,32.8,26.0,2.5,252.0,310.1,656.1034,64.43826395931548,29.45970221464859,
2019-05-03 14:30:00,33.7,24.0,4.9,249.0,306.0,643.9626,62.07559523954436,29.706274821332606,
2019-05-03 14:40:00,32.9,25.0,3.7,236.0,306.6,584.1201,59.711124553375655,29.71913296951662,
2019-05-03 14:50:00,33.3,25.0,1.3,222.0,320.3,595.8643,57.345640835493576,29.73797852103443,
2019-05-03 15:00:00,33.9,24.0,3.4,249.0,347.2,611.4919,54.97975932136358,29.9327244229004,0.3357036083510656
2019-05-03 15:10:00,33.6,25.0,4.1,237.0,310.9,471.6863,52.613978543541315,30.083948391056623,
2019-05-03 15:20:00,32.9,25.0,3.7,276.0,319.7,443.1223,50.2487173282765,30.000045888203054,
2019-05-03 15:30:00,33.3,24.0,2.8,293.0,274.8,411.1459,47.884339630674106,30.002401880165767,
2019-05-03 15:40:00,33.5,22.0,2.5,312.0,196.6,302.4325,45.52117174004747,30.03190783702086,
2019-05-03 15:50:00,32.9,23.0,2.9,316.0,121.4,31.7218,43.15951457085753,29.957392674148306,
2019-05-03 16:00:00,32.6,28.0,8.0,0.0,83.0,19.5881,40.799652719166886,30.05682330905063,0.6001586605562562
2019-05-03 16:10:00,30.9,28.0,10.6,14.0,60.94,20.5866,38.44186135461147,29.892779203250647,
2019-05-03 16:20:00,29.4,26.0,8.1,344.0,49.32,17.7065,36.08641164817964,29.59692981060635,
2019-05-03 16:30:00,29.0,29.0,8.7,17.0,37.39,12.9282,33.73357520630792,29.50194719200195,
2019-05-03 16:40:00,28.4,29.0,5.2,42.0,43.15,15.2262,31.38362783589674,29.38706288579473,
2019-05-03 16:50:00,29.2,29.0,4.3,346.0,61.68,21.8986,29.036852870548174,29.41745161906547,
2019-05-03 17:00:00,28.0,37.0,6.2,354.0,100.8,41.1782,26.69354422658009,29.307378214670177,1.4541569116391375
2019-05-03 17:10:00,26.8,44.0,4.1,332.0,131.9,71.2862,24.354009316648817,29.23724961139818,
2019-05-03 17:20:00,26.8,41.0,4.2,332.0,117.0,63.7406,22.0185719220086,29.17438028425798,
2019-05-03 17:30:00,27.5,38.0,3.9,334.0,94.2,46.5956,19.68757510709664,29.19819290721656,
2019-05-03 17:40:00,28.0,37.0,3.9,329.0,98.2,55.621,17.361384249414726,29.2395581483568,
2019-05-03 17:50:00,28.3,40.0,3.7,349.0,85.8,57.4067,15.040390251770097,29.2592851067703,
2019-05-03 18:00:00,28.1,40.0,4.0,358.0,93.6,79.4285,12.725013001678974,29.241363232097235,0.6528252976415221
2019-05-03 18:10:00,28.4,39.0,3.6,351.0,72.01,76.2548,10.415705143390104,29.22784693451591,
2019-05-03 18:20:00,28.3,40.0,2.4,319.0,39.85,57.0913,8.112956231107423,29.183838752200433,
2019-05-03 18:30:00,28.1,42.0,3.1,338.0,33.48,71.0981,5.8172973373437165,29.12509017898251,
2019-05-03 18:40:00,27.9,42.0,1.8,350.0,26.09,86.9967,3.5293061978116835,29.06313544776163,
2019-05-03 18:50:00,27.8,42.0,2.9,40.0,12.42,138.1485,1.249612983860503,29.000398940593918,
2019-05-03 19:00:00,27.7,43.0,2.2,4.0,0.0,0.0,-1.0210931947231379,28.89773605889703,0.3931748967057687
2019-05-03 19:10:00,27.4,45.0,1.6,1.0,0.0,0.0,-3.282056939584448,28.782902972043967,
2019-05-03 19:20:00,27.0,46.0,2.1,352.0,0.0,0.0,-5.5324482327282265,28.666123259383983,
2019-05-03 19:30:00,26.9,47.0,1.8,349.0,0.0,0.0,-7.771352971574733,28.624185759645943,
2019-05-03 19:40:00,26.6,47.0,2.7,354.0,0.0,0.0,-9.997762195091873,28.49747402067211,
2019-05-03 19:50:00,26.3,47.0,3.3,341.0,0.0,0.0,-12.210559800975734,28.37868843100516,
2019-05-03 20:00:00,26.0,46.0,4.2,328.0,0.0,0.0,-14.4085085261274,28.25574816122343,0.3905266961571107
2019-05-03 20:10:00,26.3,42.0,3.2,337.0,0.0,0.0,-16.59023393260069,28.2110856403506,
2019-05-03 20:20:00,26.1,43.0,1.6,83.0,0.0,0.0,-18.754206109620558,28.2179256036132,
2019-05-03 20:30:00,26.0,42.0,0.8,70.0,0.0,0.0,-20.89871877075223,28.19635616953485,
2019-05-03 20:40:00,26.2,43.0,1.4,7.0,0.0,0.0,-23.02186539648672,28.144463666732587,
2019-05-03 20:50:00,25.9,42.0,1.7,6.0,0.0,0.0,-25.121512050656328,28.04502681139329,
2019-05-03 21:00:00,26.1,42.0,2.3,359.0,0.0,0.0,-27.19526649081486,27.966984811226503,0.20393665021914512
2019-05-03 21:10:00,25.9,44.0,2.9,347.0,0.0,0.0,-29.24044320800619,27.9169973096542,
2019-05-03 21:20:00,25.3,43.0,3.3,340.0,0.0,0.0,-31.254024084909247,27.791530521716684,
2019-05-03 21:30:00,25.3,43.0,2.1,342.0,0.0,0.0,-33.23261447433127,27.748377029323372,
2019-05-03 21:40:00,25.4,43.0,2.1,2.0,0.0,0.0,-35.17239470205147,27.69616069217109,
2019-05-03 21:50:00,25.2,44.0,0.4,234.0,0.0,0.0,-37.069067329313185,27.660986405461454,
2019-05-03 22:00:00,25.1,42.0,1.7,36.0,0.0,0.0,-38.91780102337472,27.584298356838477,0.29493347494761496
2019-05-03 22:10:00,25.6,40.0,1.9,20.0,0.0,0.0,-40.713172644446104,27.555589754221643,
2019-05-03 22:20:00,25.5,42.0,1.3,13.0,0.0,0.0,-42.44911023800007,27.523173837925768,
2019-05-03 22:30:00,25.0,43.0,2.7,345.0,0.0,0.0,-44.11884109515518,27.403689346332534,
2019-05-03 22:40:00,25.0,41.0,2.2,13.0,0.0,0.0,-45.71485095853218,27.29903349428302,
2019-05-03 22:50:00,25.3,39.0,1.9,359.0,0.0,0.0,-47.228862789089135,27.2622836603878,
2019-05-03 23:00:00,25.4,39.0,1.6,322.0,0.0,0.0,-48.65184612261052,27.254834732533826,0.2481787929596419
2019-05-03 23:10:00,25.4,38.0,2.1,340.0,0.0,0.0,-49.97407056493598,27.218321190943602,
2019-05-03 23:20:00,25.4,39.0,2.8,346.0,0.0,0.0,-51.185218719324745,27.169450569070534,
2019-05-03 23:30:00,25.5,38.0,3.3,352.0,0.0,0.0,-52.27457375143418,27.09408352289983,
2019-05-03 23:40:00,25.5,37.0,0.9,272.0,0.0,0.0,-53.23129351623271,27.071397802523407,
2019-05-03 23:50:00,25.6,37.0,2.2,341.0,0.0,0.0,-54.04477533999066,27.04629260676145,
2019-05-03 23:59:59,25.4,40.0,2.8,335.0,0.0,0.0,-54.705102452108186,26.994927029671,0.3275440964059973
2019-05-04 00:10:00,25.0,39.0,3.2,341.0,0.0,0.0,-54.91731316507244,26.88359826366146,
2019-05-04 00:20:00,24.9,40.0,3.6,343.0,0.0,0.0,-55.24210592362301,26.785763398431698,
2019-05-04 00:30:00,24.6,42.0,2.8,353.0,0.0,0.0,-55.39457407691948,26.71770204428936,
2019-05-04 00:40:00,24.7,41.0,2.8,338.0,0.0,0.0,-55.37243924597122,26.68028930395751,
2019-05-04 00:50:00,24.7,40.0,2.6,335.0,0.0,0.0,-55.176034664454,26.651628099538488,
2019-05-04 01:00:00,24.7,40.0,1.7,355.0,0.0,0.0,-54.80828057209203,26.62924923891353,0.411989083360292
2019-05-04 01:10:00,24.6,40.0,0.9,353.0,0.0,0.0,-54.27447290807525,26.61343611558007,
2019-05-04 01:20:00,24.7,41.0,1.0,306.0,0.0,0.0,-53.581919767905475,26.582343517395678,
2019-05-04 01:30:00,24.6,40.0,1.5,308.0,0.0,0.0,-52.739480729321606,26.525310723399343,
2019-05-04 01:40:00,24.6,40.0,1.4,320.0,0.0,0.0,-51.757070684193295,26.469956224534997,
2019-05-04 01:50:00,24.5,40.0,1.1,321.0,0.0,0.0,-50.64518310605072,26.42432132196663,
2019-05-04 02:00:00,24.3,41.0,2.0,332.0,0.0,0.0,-49.41447246076669,26.374618806027218,0.13120627831404166
2019-05-04 02:10:00,23.9,42.0,2.0,343.0,0.0,0.0,-48.07541757903057,26.270335504308253,
2019-05-04 02:20:00,23.6,43.0,2.4,350.0,0.0,0.0,-46.63807191121332,26.17164154163823,
2019-05-04 02:30:00,23.4,44.0,2.1,356.0,0.0,0.0,-45.11189513322008,26.09770957842575,
2019-05-04 02:40:00,23.3,45.0,2.0,352.0,0.0,0.0,-43.50565400047145,26.044330465339666,
2019-05-04 02:50:00,22.8,46.0,2.2,351.0,0.0,0.0,-41.82737783547911,25.97975711471388,
2019-05-04 03:00:00,22.4,48.0,2.5,344.0,0.0,0.0,-40.08435429327692,25.866329776025037,0.2985410330181768
2019-05-04 03:10:00,22.1,52.0,3.0,340.0,0.0,0.0,-38.283152849529216,25.729365896675485,
2019-05-04 03:20:00,21.8,51.0,2.7,340.0,0.0,0.0,-36.42966587082242,25.674452794006683,
2019-05-04 03:30:00,21.6,52.0,1.7,339.0,0.0,0.0,-34.52915956749158,25.651382270274464,
2019-05-04 03:40:00,21.7,48.0,2.9,340.0,0.0,0.0,-32.586329287096035,25.546720902287532,
2019-05-04 03:50:00,21.9,51.0,2.5,342.0,0.0,0.0,-30.605355362528204,25.491480159257012,
2019-05-04 04:00:00,21.4,51.0,2.0,325.0,0.0,0.0,-28.58995707573369,25.460807360796935,0.3376554765181768
2019-05-04 04:10:00,21.3,50.0,2.7,333.0,0.0,0.0,-26.543443284245217,25.379505387673092,
2019-05-04 04:20:00,21.7,49.0,2.6,340.0,0.0,0.0,-24.46875895091421,25.35845389063882,
2019-05-04 04:30:00,21.7,50.0,2.7,350.0,0.0,0.0,-22.36852728533484,25.292066932513233,
2019-05-04 04:40:00,21.3,51.0,2.4,352.0,0.0,0.0,-20.24508750780688,25.23994989489901,
2019-05-04 04:50:00,21.1,50.0,2.6,352.0,0.0,0.0,-18.100528431085362,25.15170684506148,
2019-05-04 05:00:00,21.2,52.0,2.9,343.0,0.0,0.0,-15.936718158208746,25.097297047188455,0.3785175613624457
2019-05-04 05:10:00,20.8,53.0,2.2,339.0,0.0,0.0,-13.755330243338664,25.046055588379804,
2019-05-04 05:20:00,20.7,54.0,2.5,337.0,0.0,0.0,-11.557866676063664,24.962587880043397,
2019-05-04 05:30:00,20.3,55.0,2.5,339.0,0.0,0.0,-9.345678041463094,24.88473047084645,
2019-05-04 05:40:00,20.3,54.0,2.1,351.0,0.0,0.0,-7.119981187540064,24.818122361087465,
2019-05-04 05:50:00,20.7,53.0,1.7,338.0,0.0,0.0,-4.881874704498512,24.80937580148527,
2019-05-04 06:00:00,20.8,52.0,1.4,330.0,0.0,0.0,-2.6323524906856868,24.821823738304936,0.2591511280602466
2019-05-04 06:10:00,21.0,50.0,0.9,303.0,0.0,0.0,-0.37231565029407865,24.84292267574861,
2019-05-04 06:20:00,21.1,52.0,1.2,295.0,2.832,22.0826,1.8974170604285716,24.840064389211573,
2019-05-04 06:30:00,20.9,52.0,1.4,311.0,11.28,40.8137,4.176100047881632,24.79765952139878,
2019-05-04 06:40:00,21.1,50.0,1.8,314.0,24.65,71.2825,6.463052789766954,24.761655999864594,
2019-05-04 06:50:00,21.1,51.0,2.3,332.0,37.95,110.5102,8.757652691699315,24.74497591410348,
2019-05-04 07:00:00,21.1,52.0,2.3,331.0,51.26,147.2572,11.059328764116916,24.73960025972197,0.16850725335654734
2019-05-04 07:10:00,21.4,51.0,1.7,328.0,61.72,158.6881,13.367556007687455,24.78811044084312,
2019-05-04 07:20:00,21.8,50.0,1.5,342.0,74.81,114.3041,15.681850408916993,24.85102250980784,
2019-05-04 07:30:00,22.2,50.0,1.4,347.0,98.1,145.9569,18.001764458991968,24.920126814727823,
2019-05-04 07:40:00,22.5,47.0,1.2,346.0,125.9,234.0744,20.32688311814702,25.018363770521113,
2019-05-04 07:50:00,23.2,44.0,0.5,339.0,128.0,221.4658,22.656820155126805,25.143219806203238,
2019-05-04 08:00:00,23.8,44.0,0.5,9.0,126.5,224.6523,24.991214796605504,25.24526726093942,0.10961324986957892
2019-05-04 08:10:00,24.1,41.0,0.1,103.0,130.4,99.7685,27.32972862465575,25.280717424831646,
2019-05-04 08:20:00,24.8,39.0,1.4,148.0,166.9,146.6703,29.672042661298978,25.329450224420057,
2019-05-04 08:30:00,25.4,39.0,0.8,190.0,189.5,126.1936,32.01785457741518,25.39617267038306,
2019-05-04 08:40:00,25.8,38.0,0.4,118.0,196.5,239.8816,34.36687595816879,25.503221300577174,
2019-05-04 08:50:00,25.9,38.0,1.9,218.0,198.1,113.24,36.7188295475416,25.54835163463309,
2019-05-04 09:00:00,25.2,39.0,1.6,201.0,179.5,103.2884,39.07344637886632,25.556886206126414,0.1270087804401836
2019-05-04 09:10:00,25.0,39.0,1.4,170.0,182.2,150.6794,41.43046267377128,25.563688377317163,
2019-05-04 09:20:00,25.5,38.0,1.3,200.0,209.1,168.5037,43.78961635448746,25.62351744927353,
2019-05-04 09:30:00,25.4,37.0,1.5,180.0,209.5,161.5529,46.150642957312144,25.694289680823054,
2019-05-04 09:40:00,25.6,38.0,0.8,188.0,236.4,176.7518,48.51327064720766,25.745730337186433,
2019-05-04 09:50:00,25.9,37.0,1.3,147.0,263.6,191.6827,50.87721389678126,25.845805599858092,
2019-05-04 10:00:00,26.4,36.0,1.7,141.0,288.7,89.87200000000001,53.24216517610527,25.977620422507137,0.16203197913723766
2019-05-04 10:10:00,26.7,36.0,1.7,147.0,292.5,88.5889,55.60778364843003,26.094596341161854,
2019-05-04 10:20:00,27.0,35.0,1.0,133.0,297.9,155.8195,57.97367928227792,26.145138799957827,
2019-05-04 10:30:00,27.2,34.0,0.6,208.0,354.8,224.4101,60.33938978862909,26.260253207602982,
2019-05-04 10:40:00,27.8,34.0,1.3,153.0,292.4,169.0248,62.704346015736796,26.35032345809815,
2019-05-04 10:50:00,28.2,32.0,1.6,71.0,331.2,377.2672,65.06781815989461,26.50932115440363,
2019-05-04 11:00:00,28.6,31.0,0.5,313.0,343.6,618.8118,67.42882883807802,26.65311831012416,0.11539498911665362
2019-05-04 11:10:00,29.5,31.0,1.2,98.0,329.2,425.3029,69.78600624875328,26.871982852494558,
2019-05-04 11:20:00,30.2,29.0,0.9,25.0,284.0,665.0712,72.13732297402285,26.980779281326257,
2019-05-04 11:30:00,30.2,30.0,2.6,222.0,260.2,693.0831,74.47960175018584,27.136961119840933,
2019-05-04 11:40:00,30.2,31.0,1.4,125.0,294.9,620.4828,76.80750688676197,27.20267217732527,
2019-05-04 11:50:00,30.0,30.0,1.5,139.0,300.6,446.3404,79.11128189429485,27.286727673112544,
2019-05-04 12:00:00,30.3,29.0,2.3,119.0,329.4,603.4352,81.37102361395577,27.43200432343287,0.175441648099669
2019-05-04 12:10:00,31.2,29.0,1.9,154.0,360.3,693.1049,83.53977065202747,27.611161605023135,
2019-05-04 12:20:00,31.4,28.0,1.5,174.0,363.3,514.2985,85.48383694007717,27.78209043097479,
2019-05-04 12:30:00,31.5,26.0,1.5,132.0,417.9,261.0154,86.767920307564,27.913130097172278,
2019-05-04 12:40:00,31.5,26.0,1.8,133.0,414.9,179.9254,86.5520915023431,28.026453698130535,
2019-05-04 12:50:00,31.6,26.0,2.3,213.0,422.0,411.5471,85.02800972507761,28.16388327677949,
2019-05-04 13:00:00,32.2,26.0,2.2,139.0,413.6,397.3559,83.00414295074013,28.274206910475197,0.2134555379341808
2019-05-04 13:10:00,32.2,25.0,1.5,133.0,401.0,257.91200000000003,80.80500361213886,28.36344647995419,
2019-05-04 13:20:00,32.1,25.0,1.8,204.0,379.2,152.136,78.5312397955538,28.45019915931773,
2019-05-04 13:30:00,32.1,25.0,0.8,108.0,340.0,108.3162,76.22003331822158,28.467126860298144,
2019-05-04 13:40:00,32.1,24.0,0.7,226.0,299.1,109.6036,73.88780104312079,28.467706362044147,
2019-05-04 13:50:00,32.7,24.0,1.7,218.0,385.1,523.8369,71.54284051616442,28.67232123577529,
2019-05-04 14:00:00,32.7,25.0,1.0,80.0,363.0,414.7492,69.18979723949789,28.83238970840623,0.10887175336717538
2019-05-04 14:10:00,32.2,24.0,1.6,68.0,355.3,398.0974,66.83148985935718,28.85470846131751,
2019-05-04 14:20:00,32.2,24.0,2.1,349.0,297.3,305.3033,64.46974535763546,28.944380022948078,
2019-05-04 14:30:00,32.1,24.0,2.3,23.0,267.3,167.112,62.105816871954744,28.980758647116016,
2019-05-04 14:40:00,32.2,26.0,2.2,359.0,287.5,135.7984,59.740608247110345,29.017603272451147,
2019-05-04 14:50:00,32.1,25.0,2.3,23.0,307.8,290.6519,57.37480204145979,29.09467476643459,
2019-05-04 15:00:00,32.9,24.0,2.2,42.0,288.2,575.0222,55.00893620607538,29.232982079786307,0.29582298002182333
2019-05-04 15:10:00,33.7,24.0,2.1,46.0,271.9,646.1125,52.643452023152676,29.44364581932497,
2019-05-04 15:20:00,33.5,23.0,0.5,120.0,265.2,596.3361,50.27872523261177,29.463253952364173,
2019-05-04 15:30:00,33.7,22.0,1.2,203.0,261.1,561.9864,47.915086954371965,29.49463710318813,
2019-05-04 15:40:00,33.4,23.0,1.5,71.0,232.8,233.2146,45.55283822033547,29.506209365906724,
2019-05-04 15:50:00,32.8,23.0,2.1,118.0,239.7,199.5651,43.19226039895538,29.505441903786913,
2019-05-04 16:00:00,33.7,22.0,0.6,130.0,258.2,322.6765,40.83362292382558,29.555608754152985,0.14356759156760227
2019-05-04 16:10:00,34.0,23.0,0.9,42.0,207.8,154.6014,38.477189225185796,29.61475128029645,
2019-05-04 16:20:00,33.5,24.0,0.7,21.0,181.5,71.5779,36.123221452986954,29.575980212507535,
2019-05-04 16:30:00,33.3,24.0,1.5,81.0,194.8,316.7641,33.771984387617614,29.598947771750026,
2019-05-04 16:40:00,33.0,24.0,1.1,62.0,173.4,121.4017,31.423748812350212,29.62425763088472,
2019-05-04 16:50:00,32.8,24.0,1.9,52.0,114.4,46.0849,29.07879454287309,29.615120959150833,
2019-05-04 17:00:00,32.6,24.0,1.4,61.0,105.8,54.4505,26.737413257935962,29.57065575682693,0.14940103116038297
2019-05-04 17:10:00,32.6,24.0,1.2,56.0,118.1,83.7464,24.39991124147384,29.56591530488484,
